response_id	tweet_id	user_id	screen_name	retweet_count	text	source	url	has_image	has_video	media_url	is_retweet	is_quote	in_reply_to_id	in_reply_to_url	id	tweet_id	annotator	impression	information	affect	channel	severity_value	severity_explanation	comments	created_at	intent	other_intent	is_reconciling	collapsed_code
702	824382540060487681	595521082	TaraBaybeee	0	The coolery! 🤐🗣	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/824382540060487681	f	f	""	f	f	""	""	702	824382540060487681	Ian	Unknown.  Person saying she is cool perhaps.	"[""supply""]"	""	f	0.0	Unclear.  Person may be saying she is cool.	"The meaning of this tweet is unclear.  The person only says ""the coolery!"" and the emoji use is unclear.  Cannot find the meaning of ""the coolery"" online.  1 like 0 retweets 0 comments"	2017-05-26 13:44:21.078378	"[""POWER""	""HAPPY""]"	Meaning unknown.	f	"[""Aggression""	""Other""]"

593	824382540060487681	595521082	TaraBaybeee	0	The coolery! 🤐🗣	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/824382540060487681	f	f	""	f	f	""	""	593	824382540060487681	William	coolery seems to mean a mix between hanging out/chilling and 'swag' or a whole new level of cool.	"[""supply""]"	""	f	0.0	Not threatening very general and vague.	this user is expressing a vague tweet about 'the coolery'. from the research I did coolery can mean a mixture between chillin' hanging out and swag or cool. I am unsure of the context of this tweet.	2017-05-23 18:31:13.773727	"[""GEN""]"	""	f	"[""Other""]"

2523	833713052470095873	277626512	younggodumb	8	😩 my heart &amp; my feelings out the way of this shit.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/833713052470095873	f	f	""	f	f	""	""	2523	833713052470095873	reconcile	""	""	""	f	0.0	""	""	2017-07-25 10:20:09.051376	""	""	t	"[""Loss""]"

527	833713052470095873	277626512	younggodumb	8	😩 my heart &amp; my feelings out the way of this shit.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/833713052470095873	f	f	""	f	f	""	""	527	833713052470095873	Ian	Expressing sadness about something.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	Not threatening because person is expressing remorse or sadness.	Person is expressing sadness about something.  Unclear what this tweet is referring to.  8 retweets 3 likes 0 comments.	2017-05-22 19:28:21.076793	"[""SAD""]"	""	f	"[""Loss""]"

411	833713052470095873	277626512	younggodumb	8	😩 my heart &amp; my feelings out the way of this shit.	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/833713052470095873	f	f	""	f	f	""	""	411	833713052470095873	Kyle	I am not entirely sure what this post is in reference to. Younggodumb has a birthday coming up tomorrow but this birthday is somehow seems to be affiliated with Tutu's death.	"[""supply""]"	"[""neg_sentiment""]"	f	0.0	test	test	2017-05-18 13:51:53.868859	""	""	f	[]

2550	834449711872561153	277626512	younggodumb	0	@TBINACUT out here getting high	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/834449711872561153	f	f	""	f	f	834449592896876545	http://twitter.com/statuses/834449592896876545	2550	834449711872561153	reconcile	""	""	""	f	0.0	""	""	2017-07-25 10:25:55.299984	""	""	t	"[""Other""]"

565	834449711872561153	277626512	younggodumb	0	@TBINACUT out here getting high	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/834449711872561153	f	f	""	f	f	834449592896876545	http://twitter.com/statuses/834449592896876545	565	834449711872561153	Kyle	This is a response to tibinacut in an ongoing conversation between younggodumb  and tbinacut. This is a response to tbina cut after tbinacut said he's waiting for a ride that is taking too long and asks what younggodumb is doing. younggodumb  lets tbinacut know that he's out somewhere getting high at 9AM.	"[""supply""]"	""	t	0.0	This is an ongoing conversation between friends about what they are doing.	younggodumb lets tbinacut know that he's out getting high at 9am.	2017-05-23 11:52:10.550502	"[""AOD""	""GEN""]"	""	f	"[""Aggression""	""Other""]"

519	834449711872561153	277626512	younggodumb	0	@TBINACUT out here getting high	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/834449711872561153	f	f	""	f	f	834449592896876545	http://twitter.com/statuses/834449592896876545	519	834449711872561153	William	he is responding to a friend saying he is getting high smoking weed.	"[""supply""]"	""	t	0.0	Not threatening small talk with a friend.	his friend responded to his question of what he was doing his friend said that he is waiting for his ride who is taking to long so he may get a different ride. Then he asked younggodumb what he is on and younggodumb said that he is getting high. They are both a part of EBT the same gang.	2017-05-22 18:55:08.264107	"[""GEN""	""CONVO""]"	Weed/Smoking	f	"[""Other""]"

380	832626018716377088	277626512	younggodumb	1	RT @Sneaky_News: @younggodumb that Levelled Up shit is on repeat !!! keep doing dat shit !! SALUTE !!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/832626018716377088	f	f	""	t	f	""	""	380	832626018716377088	William	"this user is retweeting someone who is complimenting his new single ""Leveled Up"""	"[""supply""	""repeat""]"	"[""pos_sentiment""	""nice""]"	f	0.0	Not threatening he is retweeting a tweet that is complimenting his music.	This user is retweeting a tweet that is praising his new music single Leveled Up. He is saying that it is on repeat meaning that he is listening to it over and over again. 'keep doing dat shit' means keep up the hard work and keep up that great music. 'SALUTE' is the other person showing him respect for his music and what he has created.	2017-05-17 10:14:31.472396	"[""RETWEET""]"	Compliment	f	"[""Other""]"

281	832626018716377088	277626512	younggodumb	1	RT @Sneaky_News: @younggodumb that Levelled Up shit is on repeat !!! keep doing dat shit !! SALUTE !!	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/832626018716377088	f	f	""	t	f	""	""	281	832626018716377088	Ian	Tweeter is happy about the music younggodumb made.	"[""supply""	""repeat""]"	"[""pos_sentiment""	""nice""]"	f	0.0	Complimenting younggodumb so it is not threatening.	The tweeter is complimenting younggodumb.  It is likely about his music and the tweeter is encouraging him to continue.	2017-05-14 10:44:46.221295	"[""PRIDE""	""PROMO""]"	""	f	"[""Aggression""	""Other""]"

1020	821009516477222912	575461536	Bossman_Bucks	0	@1keepitlowkey on lz I was sleep DEM JIGGAS had me up for 2day😩 wyo Wya tho	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/821009516477222912	f	f	""	f	f	821008136769339393	http://twitter.com/statuses/821008136769339393	1020	821009516477222912	William	this user is explaining why he didn't respond to his friend trying to connect with him yesterday when he got home (I believe got home from jail).	"[""supply""	""request""]"	""	t	0.0	Not threatening have a conversation with someone he knows who recently 'got back'.	This user is responding his friend who is saying that when he contacted him yesterday he didn't answer. This user is saying that he was asleep because people had him up for two days. He is using that as the excuse for why he didn't respond. Then he repeats his questions about what his friend is doing and where he is at. he is saying 'on lz' which is a common term for young people involved in gangs meaning on life on love on L's (which could mean many things) but explains how serious he is with his excuse.	2017-06-06 11:47:25.344361	"[""GEN""	""CONVO""]"	""	f	"[""Other""]"

1077	821009516477222912	575461536	Bossman_Bucks	0	@1keepitlowkey on lz I was sleep DEM JIGGAS had me up for 2day😩 wyo Wya tho	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/821009516477222912	f	f	""	f	f	821008136769339393	http://twitter.com/statuses/821008136769339393	1077	821009516477222912	Ian	Person asking what a person is doing and telling them about their past two days.	"[""supply""	""request""]"	""	f	0.0	Talking about self. Not threatening.	Tweeter is talking about how he couldn't sleep for a few days due to drug use.  Is asking where someone else is at and what they are doing.	2017-06-06 17:53:17.61045	"[""AOD""	""CONVO""]"	""	f	"[""Aggression""	""Other""]"

1883	829734224756355073	2157364284	CAP600FUCK12	71	RT @BIG600BOOKA: I don't rock with you if you don't rock with ganggg	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829734224756355073	f	f	""	t	f	""	""	1883	829734224756355073	Allison	The writer won't associate with you if you do not associate with the gang he is part of.	"[""supply""	""repeat""]"	"[""notsure""]"	f	0.0	No threat.	"BIG600BOOKA and CAP600FUCK12 are part of the same street gang. BIG600BOOKA won't be cool with people who can't be cool with his street gang. CAP600FUCK12 agrees with the tweet.



""I can't be cool with you if you can't be cool with my gang."""	2017-06-28 11:26:35.165074	"[""PRIDE""	""GEN""]"	""	f	"[""Aggression""	""Other""]"

1314	829734224756355073	2157364284	CAP600FUCK12	71	RT @BIG600BOOKA: I don't rock with you if you don't rock with ganggg	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	http://twitter.com/statuses/829734224756355073	f	f	""	t	f	""	""	1314	829734224756355073	Ian	Retweet about not messing with his gang.	"[""supply""]"	"[""escalate""	""de-escalate""]"	f	0.6	Telling people not to mess with his gang.	Tweeter telling people not to mess with his gang.  Unclear who this targets. Comments indicate that some people were insulted by this tweet and thought it was threatening.	2017-06-13 15:43:49.435016	"[""AGGRESS""	""INSULT""	""THREAT""]"	""	f	"[""Aggression""]"

459	833931659980439553	277626512	younggodumb	0	@Harambabez lol iight ku	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/833931659980439553	f	f	""	f	f	833929978643312641	http://twitter.com/statuses/833929978643312641	459	833931659980439553	Kyle	This is part of a conversation but the part from harambabez has been deleted and that account no longer exists. The account linked XychaDelic does not have the conversation in it. from seeing younggodumbs part of the conversation it seems like the two were joking around after a birthday tweet.	"[""supply""	""accept""]"	""	t	0.0	This is half of a conversation between two people but based on younggodumbs half it seems like these two are friends.	younggodumb responds to a post by laughing and saying alright cool. The other half of the conversation has been deleted so it is hard to know what exactly they were speaking about.	2017-05-19 12:39:22.482132	"[""CONVO""	""DELETED""]"	""	f	"[""Other""]"

399	833931659980439553	277626512	younggodumb	0	@Harambabez lol iight ku	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/833931659980439553	f	f	""	f	f	833929978643312641	http://twitter.com/statuses/833929978643312641	399	833931659980439553	William	the tweet this user is responding to is deleted so context is not available. he is laughing and saying 'alright cool'.	"[""supply""	""accept""]"	""	t	0.0	not a threat. this seems to just be an average small talk response.	the original tweet is deleted but this user is replying to a tweet by laughing (lol) and saying alright cool meaning something has been accepted and agreed to. (iight ku)	2017-05-17 21:28:05.584303	"[""GEN""	""CONVO""]"	""	f	"[""Other""]"

347	830978119855124482	277626512	younggodumb	410	RT @MikeLee_145: You know this nigga from the city 😂😩 https://t.co/05PLcgPWuf	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/830978119855124482	f	t	http://pbs.twimg.com/ext_tw_video_thumb/830976629958533120/pu/img/6nHrmZ_0CbMWIhTV.jpg	t	f	""	""	347	830978119855124482	William	He is retweeting a short video of two young men talking about a rapper from Chicago Chance the Rapper saying that they know he is from the city of Chicago because he has a loose square in his ear a loose cigarette behind his ear at the Grammy's	"[""supply""	""repeat""]"	"[""entertain""]"	f	0.0	This is a popular tweet talking about pop culture there is no threat here.	this user is retweeting a short video of two young men talking about a rapper from Chicago Chance the Rapper saying that they know he is from the city of Chicago because he has a loose square in his ear a loose cigarette behind his ear at the Grammy's. 'this nigga' refers to Chance The Rapper and is not meant as an insult just a reference marker. and a cry face emoji and the next emoji face used are both meant to be used as laughing at how funny this video is.	2017-05-15 16:28:11.606821	"[""RETWEET""	""JOKE""]"	""	f	"[""Other""]"

338	830978119855124482	277626512	younggodumb	410	RT @MikeLee_145: You know this nigga from the city 😂😩 https://t.co/05PLcgPWuf	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	http://twitter.com/statuses/830978119855124482	f	t	http://pbs.twimg.com/ext_tw_video_thumb/830976629958533120/pu/img/6nHrmZ_0CbMWIhTV.jpg	t	f	""	""	338	830978119855124482	Kyle	This is a retweet of a video where a well dressed young african american man has a single cigarette behind his ear in a setting you wouldn't typically expect to see this kind of thing. Younggodumb retweets this video at his friend mikelee_145. This appears to be a joke between friends.	"[""supply""	""repeat""]"	"[""entertain""]"	f	0.0	This is not a threat seems like younggodumb is tweeting this video at mikelee as a form of entertainment/joke.	This retweet is of a video where a man has a cigarette behind his ear in a formal location.	2017-05-15 14:25:51.1839	"[""RETWEET""	""CONVO""]"	""	f	"[""Other""]"
